customer_id,0
CST_142525,0.00017267466
CST_129215,0.00017374754
CST_138443,0.0040208697
CST_123812,0.9991554
CST_144450,0.017575294
CST_107341,0.00016775727
CST_147879,0.9991545
CST_156027,0.00020951033
CST_109067,0.00020951033
CST_114556,0.00017991662
CST_132307,0.00017786026
CST_148711,0.00020259619
CST_102213,0.020297825
CST_133435,0.00075647235
CST_151367,0.00017267466
CST_146588,0.08040312
CST_145708,0.00016951561
CST_104966,0.00016775727
CST_139929,0.10678336
CST_130907,0.00016999245
CST_140059,0.083042055
CST_154180,0.08554128
CST_120612,0.00016754866
CST_111370,0.0001821518
CST_122629,0.00016999245
CST_131153,0.00032666326
CST_106588,0.010782957
CST_115192,0.0011100471
CST_160054,0.036557972
CST_140486,0.00018498302
CST_105714,0.00017374754
CST_127543,0.9991554
CST_164093,0.10678336
CST_141046,0.06519559
CST_145140,0.10346991
CST_116486,0.00027433038
CST_127031,0.0049666166
CST_155620,0.008993834
CST_162295,0.0013638437
CST_144934,0.0040208697
CST_136602,0.00040894747
CST_119420,0.029622912
CST_113813,0.00016775727
CST_102102,0.00016880035
CST_152726,0.00020951033
CST_137408,0.023227572
CST_145671,0.00016778708
CST_134497,0.068487585
CST_165479,0.08554128
CST_152333,0.10859725
CST_128622,0.00016775727
CST_156929,0.0003630817
CST_117376,0.00016951561
CST_129023,0.107726276
CST_155439,0.05111897
CST_130809,0.08790144
CST_110862,0.0004671216
CST_133574,0.0060989857
CST_142013,0.06179738
CST_108038,0.00024038553
CST_164140,0.0003630817
CST_125428,0.00075647235
CST_112399,0.001686573
CST_148957,0.00017267466
CST_120386,0.07470971
CST_133622,0.00016775727
CST_144280,0.10466042
CST_116221,0.017575294
CST_108265,0.00016790628
CST_134819,0.00016915798
CST_127267,0.0060989857
CST_105750,0.00016757846
CST_115644,0.00020951033
CST_149482,0.08554128
CST_136455,0.08554128
CST_165276,0.05111897
CST_141429,0.023227572
CST_119769,0.00016757846
CST_157368,0.00017112494
CST_129110,0.083042055
CST_122305,0.00075647235
CST_133673,0.00020259619
CST_141428,0.08790144
CST_100303,0.023227572
CST_113297,0.00016915798
CST_152946,0.00017631054
CST_141308,0.0003630817
CST_146480,0.00017040968
CST_108406,0.094173014
CST_162148,0.00019213557
CST_144066,0.00016790628
CST_138099,0.00017112494
CST_114073,0.00016757846
CST_110800,0.010782957
CST_161505,0.010782957
CST_121097,0.00032666326
CST_150977,0.0003630817
CST_119713,0.00054109097
CST_114086,0.0011100471
CST_102874,0.001686573
CST_117302,0.0401555
CST_127851,0.0049666166
CST_153483,0.007436186
CST_157996,0.00016883016
CST_112473,0.00016751885
CST_156216,0.08790144
CST_160050,0.09221393
CST_134164,0.036557972
CST_156135,0.00016778708
CST_117551,0.09771934
CST_133477,0.00019687414
CST_151695,0.023227572
CST_148436,0.017575294
CST_113299,0.00016856194
CST_120958,0.07166189
CST_109425,0.00075647235
CST_133387,0.00017374754
CST_150366,0.107726276
CST_135567,0.00016790628
CST_105887,0.08040312
CST_127002,0.07166189
CST_122863,0.07762492
CST_126798,0.00016742945
CST_161884,0.00016751885
CST_124159,0.107726276
CST_110043,0.08554128
CST_161984,0.000297606
CST_132935,0.0004671216
CST_149669,0.00016915798
CST_109698,0.09012467
CST_119367,0.0049666166
CST_117795,0.0026060343
CST_162059,0.10466042
CST_140187,0.06179738
CST_145467,0.05111897
CST_112563,0.00018826127
CST_149564,0.09931645
CST_113920,0.0001821518
CST_108367,0.00016748905
CST_123665,0.10346991
CST_162088,0.0011100471
CST_138691,0.9991554
CST_111102,0.00027433038
CST_111375,0.00017631054
CST_125314,0.00016790628
CST_164661,0.001686573
CST_121576,0.00016915798
CST_137127,0.00016742945
CST_101323,0.00017112494
CST_151094,0.08790144
CST_121806,0.09600651
CST_153921,0.00016748905
CST_119198,0.07470971
CST_146372,0.00016751885
CST_140594,0.99915564
CST_137304,0.08554128
CST_113766,0.010782957
CST_117764,0.023227572
CST_155071,0.00054109097
CST_115674,0.00016915798
CST_135605,0.0006355047
CST_105240,0.00016751885
CST_136954,0.9991554
CST_112477,0.083042055
CST_120915,0.05111897
CST_159325,0.00016790628
CST_113488,0.00017631054
CST_125523,0.9991555
CST_155727,0.00016754866
CST_118046,0.08790144
CST_152655,0.00016915798
CST_104797,0.036557972
CST_150498,0.017575294
CST_155505,0.00016778708
CST_125837,0.001686573
CST_126381,0.008993834
CST_158155,0.00017991662
CST_150873,0.043800414
CST_113417,0.007436186
CST_110035,0.015075892
CST_100131,0.068487585
CST_147062,0.00040894747
CST_126940,0.007436186
CST_110575,0.00027433038
CST_160702,0.07470971
CST_147511,0.00016856194
CST_111405,0.00022792816
CST_102491,0.008993834
CST_156053,0.00016754866
CST_140473,0.029622912
CST_139541,0.0001680553
CST_164173,0.0026060343
CST_125841,0.015075892
CST_123337,0.00017991662
CST_127103,0.08554128
CST_140336,0.00016951561
CST_115776,0.09771934
CST_134297,0.0001784265
CST_161506,0.00016915798
CST_164478,0.068487585
CST_161516,0.000297606
CST_147911,0.015075892
CST_141993,0.09012467
CST_165525,0.00021779537
CST_124834,0.0049666166
CST_125262,0.9991555
CST_148371,0.00016915798
CST_112252,0.06179738
CST_133749,0.0001680553
CST_137382,0.068487585
CST_146481,0.00016748905
CST_150632,0.010782957
CST_138840,0.0032411218
CST_152424,0.10576293
CST_147663,0.043800414
CST_103402,0.02634406
CST_112764,0.08554128
CST_115364,0.0032411218
CST_165309,0.00016951561
CST_131099,0.09931645
CST_132167,0.06519559
CST_125389,0.010782957
CST_129541,0.00075647235
CST_138541,0.020297825
CST_111009,0.0060989857
CST_162062,0.00020951033
CST_122228,0.10859725
CST_145417,0.047463834
CST_117420,0.00017991662
CST_152894,0.0020945072
CST_101740,0.0011100471
CST_106136,0.06179738
CST_100956,0.07470971
CST_161487,0.068487585
CST_111631,0.020297825
CST_150526,0.00091156363
CST_106826,0.9991546
CST_102934,0.99915564
CST_137908,0.0060989857
CST_111562,0.09221393
CST_127958,0.10346991
CST_147311,0.0004671216
CST_122602,0.08554128
CST_101884,0.0002555251
CST_135239,0.010782957
CST_100202,0.00016757846
CST_162190,0.00024038553
CST_129791,0.00027433038
CST_153219,0.07762492
CST_159349,0.00040894747
CST_118775,0.09771934
CST_120548,0.00017112494
CST_147272,0.06519559
CST_122657,0.07166189
CST_131830,0.02634406
CST_145625,0.054740667
CST_155977,0.068487585
CST_100811,0.10466042
CST_159434,0.00027433038
CST_161894,0.054740667
CST_159572,0.00017786026
CST_125236,0.99884737
CST_155888,0.0001821518
CST_164068,0.0002555251
CST_120638,0.99915564
CST_159979,0.00016742945
CST_139373,0.020297825
CST_163704,0.0401555
CST_120334,0.047463834
CST_136577,0.0020945072
CST_110361,0.09012467
CST_163936,0.00016754866
CST_160258,0.08554128
CST_161249,0.06519559
CST_124365,0.00016742945
CST_137528,0.015075892
CST_148452,0.00016748905
CST_104733,0.00016754866
CST_141435,0.10859725
CST_123338,0.00016748905
CST_150993,0.00016751885
CST_141375,0.00017991662
CST_127819,0.00017187
CST_155935,0.0401555
CST_162174,0.07762492
CST_164554,0.07166189
CST_145022,0.00016769767
CST_100441,0.00016883016
CST_153820,0.020297825
CST_162302,0.10576293
CST_159723,0.00019687414
CST_142773,0.9991543
CST_153551,0.010782957
CST_131054,0.10859725
CST_164804,0.00016880035
CST_155527,0.00017488003
CST_151276,0.00032666326
CST_159427,0.09221393
CST_133142,0.054740667
CST_103697,0.0020945072
CST_107139,0.10576293
CST_130036,0.9991555
CST_150804,0.000297606
CST_120163,0.00019213557
CST_112263,0.043800414
CST_149576,0.00016883016
CST_124061,0.00020951033
CST_102405,0.0020945072
CST_144043,0.036557972
CST_162778,0.00017112494
CST_119027,0.09931645
CST_134893,0.00016880035
CST_140741,0.00017786026
CST_135641,0.09771934
CST_121635,0.00016742945
CST_115203,0.012810081
CST_159066,0.008993834
CST_119906,0.00019213557
CST_165528,0.00040894747
CST_162991,0.008993834
CST_148166,0.00022792816
CST_101688,0.00016856194
CST_128052,0.00016951561
CST_100056,0.00018498302
CST_123825,0.0049666166
CST_151803,0.00020259619
CST_126323,0.0004671216
CST_159924,0.00017112494
CST_144084,0.00016751885
CST_151815,0.00017488003
CST_132873,0.0006355047
CST_133213,0.0032411218
CST_157689,0.054740667
CST_150235,0.05111897
CST_109838,0.07762492
CST_157922,0.058306694
CST_107005,0.007436186
CST_105907,0.00016880035
CST_160248,0.00016778708
CST_135162,0.001686573
CST_122480,0.10859725
CST_157881,0.08554128
CST_116818,0.09931645
CST_131669,0.00017374754
CST_115419,0.00017112494
CST_110806,0.10080361
CST_150087,0.10678336
CST_160922,0.023227572
CST_125391,0.9991545
CST_155574,0.05111897
CST_108032,0.054740667
CST_161451,0.0040208697
CST_100654,0.00016999245
CST_154705,0.0020945072
CST_158070,0.00020951033
CST_118682,0.00017631054
CST_147886,0.043800414
CST_127862,0.0001821518
